,index,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_reg__estimator,param_reg__estimator__max_depth,param_reg__estimator__n_estimators,param_reg__estimator__learning_rate,param_reg__estimator__subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,model
240,240,1.8286057472229005,0.04025061061475864,0.030974197387695312,0.004064757693826437,"GradientBoostingRegressor(learning_rate=0.07, n_estimators=350, subsample=0.6)",,300,0.1,0.7,"{'reg__estimator': GradientBoostingRegressor(learning_rate=0.07, n_estimators=350, subsample=0.6), 'reg__estimator__learning_rate': 0.1, 'reg__estimator__n_estimators': 300, 'reg__estimator__subsample': 0.7}",-0.14600529788643338,-0.13837667903125922,-0.11589055086414632,-0.13151799202938275,-0.11222943902026543,0.12880399176629742,0.012933366350674222,69,"GradientBoostingRegressor(learning_rate=0.07, n_estimators=350, subsample=0.6)"
241,241,1.8700420379638671,0.05808539225887978,0.030220174789428712,0.004567205862213309,"GradientBoostingRegressor(learning_rate=0.07, n_estimators=350, subsample=0.6)",,300,0.1,0.7999999999999999,"{'reg__estimator': GradientBoostingRegressor(learning_rate=0.07, n_estimators=350, subsample=0.6), 'reg__estimator__learning_rate': 0.1, 'reg__estimator__n_estimators': 300, 'reg__estimator__subsample': 0.7999999999999999}",-0.13648346772482323,-0.13540604979488371,-0.11769470918135454,-0.13404169232321977,-0.10658676431824682,0.12604253666850562,0.011907041715550576,22,"GradientBoostingRegressor(learning_rate=0.07, n_estimators=350, subsample=0.6)"
242,242,3.1148809432983398,0.7171004965503981,0.03269491195678711,0.0024538647115623386,"GradientBoostingRegressor(learning_rate=0.07, n_estimators=350, subsample=0.6)",,300,0.1,0.8999999999999999,"{'reg__estimator': GradientBoostingRegressor(learning_rate=0.07, n_estimators=350, subsample=0.6), 'reg__estimator__learning_rate': 0.1, 'reg__estimator__n_estimators': 300, 'reg__estimator__subsample': 0.8999999999999999}",-0.14370078438313771,-0.13562697112654093,-0.11894960978363306,-0.13479189353839385,-0.10366247901544441,0.12734634756943,0.01430316971786317,49,"GradientBoostingRegressor(learning_rate=0.07, n_estimators=350, subsample=0.6)"
243,243,2.414463758468628,0.46550655700983223,0.029392194747924805,0.00116929593749371,"GradientBoostingRegressor(learning_rate=0.07, n_estimators=350, subsample=0.6)",,350,0.1,0.5,"{'reg__estimator': GradientBoostingRegressor(learning_rate=0.07, n_estimators=350, subsample=0.6), 'reg__estimator__learning_rate': 0.1, 'reg__estimator__n_estimators': 350, 'reg__estimator__subsample': 0.5}",-0.14025154849507257,-0.1362263856291338,-0.11785654133797886,-0.13463948755283825,-0.10548048967366908,0.12689089053773853,0.013158450790120357,39,"GradientBoostingRegressor(learning_rate=0.07, n_estimators=350, subsample=0.6)"
244,244,2.7116944789886475,0.24698088248588068,0.049883699417114256,0.02724222292604051,"GradientBoostingRegressor(learning_rate=0.07, n_estimators=350, subsample=0.6)",,350,0.1,0.6,"{'reg__estimator': GradientBoostingRegressor(learning_rate=0.07, n_estimators=350, subsample=0.6), 'reg__estimator__learning_rate': 0.1, 'reg__estimator__n_estimators': 350, 'reg__estimator__subsample': 0.6}",-0.14188607400752984,-0.1422780071423962,-0.11161241301820846,-0.12946580917753253,-0.10772726881172087,0.12659391443147758,0.014618374667751712,29,"GradientBoostingRegressor(learning_rate=0.07, n_estimators=350, subsample=0.6)"
245,245,2.041556882858276,0.032131980732039905,0.02902956008911133,0.0006900344175950339,"GradientBoostingRegressor(learning_rate=0.07, n_estimators=350, subsample=0.6)",,350,0.1,0.7,"{'reg__estimator': GradientBoostingRegressor(learning_rate=0.07, n_estimators=350, subsample=0.6), 'reg__estimator__learning_rate': 0.1, 'reg__estimator__n_estimators': 350, 'reg__estimator__subsample': 0.7}",-0.14536328256591294,-0.13611076345377876,-0.11603629996846221,-0.12934030967164345,-0.11137451110667411,0.1276450333532943,0.012553656742703638,53,"GradientBoostingRegressor(learning_rate=0.07, n_estimators=350, subsample=0.6)"
246,246,2.1977282047271727,0.16614169114024885,0.03061199188232422,0.002009545715475831,"GradientBoostingRegressor(learning_rate=0.07, n_estimators=350, subsample=0.6)",,350,0.1,0.7999999999999999,"{'reg__estimator': GradientBoostingRegressor(learning_rate=0.07, n_estimators=350, subsample=0.6), 'reg__estimator__learning_rate': 0.1, 'reg__estimator__n_estimators': 350, 'reg__estimator__subsample': 0.7999999999999999}",-0.13744051411697142,-0.137303610220293,-0.11180717905409182,-0.13374873727283437,-0.10525192466948542,0.12511039306673521,0.013759808795481868,8,"GradientBoostingRegressor(learning_rate=0.07, n_estimators=350, subsample=0.6)"
247,247,2.2497057914733887,0.15391238731198315,0.03155980110168457,0.005350908860669587,"GradientBoostingRegressor(learning_rate=0.07, n_estimators=350, subsample=0.6)",,350,0.1,0.8999999999999999,"{'reg__estimator': GradientBoostingRegressor(learning_rate=0.07, n_estimators=350, subsample=0.6), 'reg__estimator__learning_rate': 0.1, 'reg__estimator__n_estimators': 350, 'reg__estimator__subsample': 0.8999999999999999}",-0.13707512529460888,-0.13738946241418493,-0.11738857965254586,-0.13731385291424758,-0.10805860143557333,0.1274451243422321,0.0123773175055522,52,"GradientBoostingRegressor(learning_rate=0.07, n_estimators=350, subsample=0.6)"
248,248,0.4724758148193359,0.003999946668078413,0.029578781127929686,0.0013017423474006406,BaggingRegressor(),,5,,,"{'reg__estimator': BaggingRegressor(), 'reg__estimator__n_estimators': 5}",-0.16639093846878197,-0.19378342681851227,-0.1523722702143259,-0.17772964663171056,-0.13584469235422295,0.16522419489751072,0.02000852058153409,181,BaggingRegressor()
249,249,0.8631021976470947,0.015160531025650285,0.03483538627624512,0.003973593457421955,BaggingRegressor(),,10,,,"{'reg__estimator': BaggingRegressor(), 'reg__estimator__n_estimators': 10}",-0.16135555322190367,-0.18714180047382034,-0.13915014570654852,-0.16787960594939255,-0.12776261077726342,0.1566579432257857,0.021065241598243307,170,BaggingRegressor()
250,250,1.1178357124328613,0.13936490746882038,0.030810070037841798,0.007854616202489638,BaggingRegressor(),,15,,,"{'reg__estimator': BaggingRegressor(), 'reg__estimator__n_estimators': 15}",-0.16418129918388746,-0.1773656236284935,-0.1379758161859553,-0.1686611725879341,-0.11451774457046779,0.15254033123134764,0.023106410359082837,167,BaggingRegressor()
